Vardas         Pavarde        Galutinis vid. 
Vardas8094     Pavarde8094     4.56
Vardas8095     Pavarde8095     2.92
Vardas8100     Pavarde8100     3.72
Vardas8101     Pavarde8101     4.72
Vardas8102     Pavarde8102     4.84
Vardas8106     Pavarde8106     3.96
Vardas8107     Pavarde8107     3.48
Vardas8109     Pavarde8109     3.88
Vardas8114     Pavarde8114     2.84
Vardas8116     Pavarde8116     3.96
Vardas8117     Pavarde8117     4.56
Vardas8118     Pavarde8118     4.92
Vardas8122     Pavarde8122     4.12
Vardas8123     Pavarde8123     2.04
Vardas8124     Pavarde8124     2.68
Vardas8125     Pavarde8125      4.8
Vardas8128     Pavarde8128     4.96
Vardas8129     Pavarde8129     2.76
Vardas8130     Pavarde8130     3.76
Vardas8131     Pavarde8131     4.68
Vardas8135     Pavarde8135      2.2
Vardas8142     Pavarde8142     3.28
Vardas8143     Pavarde8143     3.64
Vardas8144     Pavarde8144     2.36
Vardas8147     Pavarde8147     4.12
Vardas8150     Pavarde8150      1.4
Vardas8152     Pavarde8152     3.76
Vardas8155     Pavarde8155     3.08
Vardas8157     Pavarde8157      3.6
Vardas8159     Pavarde8159      3.2
Vardas8162     Pavarde8162     4.28
Vardas8163     Pavarde8163     4.16
Vardas8170     Pavarde8170      4.4
Vardas8171     Pavarde8171     4.24
Vardas8172     Pavarde8172     4.56
Vardas8173     Pavarde8173     4.84
Vardas8174     Pavarde8174      4.8
Vardas8178     Pavarde8178     3.28
Vardas8182     Pavarde8182        4
Vardas8184     Pavarde8184     3.28
Vardas8185     Pavarde8185     3.28
Vardas8186     Pavarde8186     3.08
Vardas8187     Pavarde8187      2.2
Vardas8190     Pavarde8190     3.44
Vardas8193     Pavarde8193     2.52
Vardas8197     Pavarde8197     3.96
Vardas8198     Pavarde8198     3.08
Vardas8201     Pavarde8201     1.96
Vardas8204     Pavarde8204     3.56
Vardas8209     Pavarde8209      3.2
Vardas8213     Pavarde8213     3.84
Vardas8214     Pavarde8214     3.64
Vardas8217     Pavarde8217     2.64
Vardas8221     Pavarde8221      3.6
Vardas8223     Pavarde8223     3.36
Vardas8225     Pavarde8225     4.64
Vardas8226     Pavarde8226     4.16
Vardas8229     Pavarde8229     3.88
Vardas8233     Pavarde8233     2.84
Vardas8239     Pavarde8239     2.88
Vardas8240     Pavarde8240      3.8
Vardas8241     Pavarde8241     4.92
Vardas8245     Pavarde8245     2.72
Vardas8249     Pavarde8249     4.24
Vardas8252     Pavarde8252        3
Vardas8257     Pavarde8257      4.2
Vardas8259     Pavarde8259     4.76
Vardas8265     Pavarde8265      2.4
Vardas8266     Pavarde8266      3.8
Vardas8267     Pavarde8267     3.96
Vardas8275     Pavarde8275     3.44
Vardas8276     Pavarde8276     4.68
Vardas8277     Pavarde8277     3.56
Vardas8278     Pavarde8278     3.84
Vardas8280     Pavarde8280     3.52
Vardas8283     Pavarde8283      3.8
Vardas8284     Pavarde8284     2.84
Vardas8288     Pavarde8288     4.96
Vardas8289     Pavarde8289     4.88
Vardas8293     Pavarde8293      4.2
Vardas8295     Pavarde8295     4.44
Vardas8296     Pavarde8296     4.08
Vardas8299     Pavarde8299     4.16
Vardas8303     Pavarde8303      4.2
Vardas8305     Pavarde8305     3.44
Vardas8306     Pavarde8306     4.08
Vardas8311     Pavarde8311     4.48
Vardas8318     Pavarde8318     2.32
Vardas8319     Pavarde8319     4.88
Vardas8320     Pavarde8320     4.28
Vardas8325     Pavarde8325      3.4
Vardas8327     Pavarde8327     3.84
Vardas8328     Pavarde8328     4.92
Vardas8330     Pavarde8330     4.44
Vardas8331     Pavarde8331     3.52
Vardas8333     Pavarde8333     4.16
Vardas8334     Pavarde8334      3.2
Vardas8335     Pavarde8335      4.2
Vardas8337     Pavarde8337     2.36
Vardas8340     Pavarde8340     4.56
Vardas8341     Pavarde8341     4.12
Vardas8344     Pavarde8344      3.2
Vardas8345     Pavarde8345     2.44
Vardas8351     Pavarde8351     4.08
Vardas8352     Pavarde8352     3.32
Vardas8353     Pavarde8353     4.88
Vardas8354     Pavarde8354     3.24
Vardas8357     Pavarde8357     4.64
Vardas8361     Pavarde8361     3.44
Vardas8363     Pavarde8363     3.52
Vardas8366     Pavarde8366     2.76
Vardas8368     Pavarde8368      4.2
Vardas8371     Pavarde8371      2.6
Vardas8372     Pavarde8372     4.72
Vardas8375     Pavarde8375     4.68
Vardas8377     Pavarde8377      4.2
Vardas8379     Pavarde8379     3.32
Vardas8382     Pavarde8382     3.96
Vardas8385     Pavarde8385     3.04
Vardas8386     Pavarde8386      2.6
Vardas8394     Pavarde8394        3
Vardas8395     Pavarde8395     3.32
Vardas8396     Pavarde8396     2.52
Vardas8397     Pavarde8397     4.68
Vardas8399     Pavarde8399     4.84
Vardas8400     Pavarde8400     2.68
Vardas8401     Pavarde8401      3.8
Vardas8402     Pavarde8402     4.16
Vardas8403     Pavarde8403     2.64
Vardas8405     Pavarde8405     4.88
Vardas8406     Pavarde8406     3.96
Vardas8408     Pavarde8408     3.92
Vardas8409     Pavarde8409     2.44
Vardas8410     Pavarde8410     4.32
Vardas8411     Pavarde8411     4.76
Vardas8414     Pavarde8414     2.76
Vardas8415     Pavarde8415     2.36
Vardas8417     Pavarde8417     4.88
Vardas8420     Pavarde8420      4.8
Vardas8421     Pavarde8421     2.92
Vardas8423     Pavarde8423      3.6
Vardas8424     Pavarde8424     4.12
Vardas8432     Pavarde8432     4.72
Vardas8436     Pavarde8436     3.08
Vardas8437     Pavarde8437     3.64
Vardas8438     Pavarde8438     2.44
Vardas8439     Pavarde8439     3.72
Vardas8444     Pavarde8444     4.08
Vardas8446     Pavarde8446     2.92
Vardas8449     Pavarde8449     2.88
Vardas8450     Pavarde8450     3.56
Vardas8451     Pavarde8451     2.68
Vardas8454     Pavarde8454     3.08
Vardas8455     Pavarde8455     2.96
Vardas8457     Pavarde8457      2.6
Vardas8459     Pavarde8459        4
Vardas8460     Pavarde8460     4.68
Vardas8467     Pavarde8467     3.56
Vardas8474     Pavarde8474     4.72
Vardas8475     Pavarde8475     3.76
Vardas8477     Pavarde8477     3.12
Vardas8478     Pavarde8478     3.48
Vardas8481     Pavarde8481     3.52
Vardas8482     Pavarde8482     4.72
Vardas8487     Pavarde8487      4.2
Vardas8488     Pavarde8488     4.48
Vardas8490     Pavarde8490     4.72
Vardas8491     Pavarde8491     3.76
Vardas8492     Pavarde8492      3.4
Vardas8503     Pavarde8503     3.68
Vardas8505     Pavarde8505     3.48
Vardas8511     Pavarde8511     3.88
Vardas8512     Pavarde8512     4.36
Vardas8515     Pavarde8515      2.6
Vardas8517     Pavarde8517     2.76
Vardas8526     Pavarde8526     3.52
Vardas8527     Pavarde8527     3.68
Vardas8528     Pavarde8528     3.36
Vardas8529     Pavarde8529     2.32
Vardas8531     Pavarde8531        3
Vardas8532     Pavarde8532      4.8
Vardas8533     Pavarde8533     4.92
Vardas8539     Pavarde8539     2.52
Vardas8542     Pavarde8542     2.44
Vardas8546     Pavarde8546     4.72
Vardas8547     Pavarde8547     3.48
Vardas8550     Pavarde8550     3.44
Vardas8553     Pavarde8553     3.12
Vardas8558     Pavarde8558     2.92
Vardas8560     Pavarde8560     3.84
Vardas8561     Pavarde8561     3.68
Vardas8565     Pavarde8565     4.44
Vardas8566     Pavarde8566     2.92
Vardas8569     Pavarde8569     4.84
Vardas8570     Pavarde8570     3.96
Vardas8571     Pavarde8571     4.56
Vardas8572     Pavarde8572     3.72
Vardas8573     Pavarde8573     4.28
Vardas8574     Pavarde8574     4.12
Vardas8582     Pavarde8582     4.12
Vardas8586     Pavarde8586     4.36
Vardas8594     Pavarde8594     4.76
Vardas8595     Pavarde8595     3.76
Vardas8596     Pavarde8596     2.68
Vardas8597     Pavarde8597     3.96
Vardas8598     Pavarde8598     3.32
Vardas8599     Pavarde8599     3.08
Vardas8605     Pavarde8605     3.84
Vardas8606     Pavarde8606      3.6
Vardas8611     Pavarde8611     2.76
Vardas8612     Pavarde8612     3.24
Vardas8613     Pavarde8613     3.64
Vardas8614     Pavarde8614     3.92
Vardas8615     Pavarde8615     3.36
Vardas8616     Pavarde8616     3.48
Vardas8617     Pavarde8617     3.76
Vardas8618     Pavarde8618     3.64
Vardas8620     Pavarde8620      2.6
Vardas8623     Pavarde8623     2.88
Vardas8624     Pavarde8624     4.88
Vardas8634     Pavarde8634     3.36
Vardas8639     Pavarde8639     3.04
Vardas8640     Pavarde8640     3.72
Vardas8643     Pavarde8643     4.12
Vardas8644     Pavarde8644     2.28
Vardas8648     Pavarde8648     2.92
Vardas8649     Pavarde8649     3.76
Vardas8655     Pavarde8655     4.44
Vardas8656     Pavarde8656     4.56
Vardas8661     Pavarde8661     2.88
Vardas8665     Pavarde8665     4.88
Vardas8673     Pavarde8673     4.84
Vardas8675     Pavarde8675     3.28
Vardas8677     Pavarde8677     3.32
Vardas8678     Pavarde8678     2.56
Vardas8681     Pavarde8681      3.8
Vardas8682     Pavarde8682     2.44
Vardas8684     Pavarde8684     2.84
Vardas8685     Pavarde8685     4.88
Vardas8686     Pavarde8686     3.76
Vardas8696     Pavarde8696        4
Vardas8700     Pavarde8700     3.48
Vardas8701     Pavarde8701        4
Vardas8702     Pavarde8702     3.28
Vardas8706     Pavarde8706     3.56
Vardas8710     Pavarde8710     4.08
Vardas8711     Pavarde8711     4.92
Vardas8713     Pavarde8713      4.8
Vardas8715     Pavarde8715     3.76
Vardas8717     Pavarde8717      2.2
Vardas8719     Pavarde8719     3.76
Vardas8721     Pavarde8721     3.48
Vardas8722     Pavarde8722     1.72
Vardas8724     Pavarde8724        4
Vardas8725     Pavarde8725        4
Vardas8732     Pavarde8732     3.92
Vardas8735     Pavarde8735     4.24
Vardas8736     Pavarde8736     2.68
Vardas8737     Pavarde8737     3.44
Vardas8738     Pavarde8738     4.16
Vardas8739     Pavarde8739     2.72
Vardas8742     Pavarde8742     3.64
Vardas8743     Pavarde8743     3.88
Vardas8747     Pavarde8747     4.36
Vardas8750     Pavarde8750      3.6
Vardas8751     Pavarde8751     4.48
Vardas8752     Pavarde8752     2.96
Vardas8754     Pavarde8754     4.68
Vardas8755     Pavarde8755     2.88
Vardas8756     Pavarde8756     3.48
Vardas8757     Pavarde8757     3.16
Vardas8758     Pavarde8758     4.08
Vardas8759     Pavarde8759      3.8
Vardas8762     Pavarde8762     4.12
Vardas8765     Pavarde8765     3.36
Vardas8766     Pavarde8766     2.76
Vardas8767     Pavarde8767     2.72
Vardas8768     Pavarde8768     3.44
Vardas8769     Pavarde8769      3.8
Vardas8774     Pavarde8774      3.6
Vardas8776     Pavarde8776     4.16
Vardas8777     Pavarde8777      4.8
Vardas8781     Pavarde8781     4.32
Vardas8782     Pavarde8782     3.68
Vardas8783     Pavarde8783     3.04
Vardas8784     Pavarde8784     4.84
Vardas8785     Pavarde8785     3.08
Vardas8787     Pavarde8787     2.64
Vardas8788     Pavarde8788     3.96
Vardas8789     Pavarde8789     3.88
Vardas8790     Pavarde8790     3.64
Vardas8793     Pavarde8793     2.72
Vardas8800     Pavarde8800     4.68
Vardas8803     Pavarde8803     2.64
Vardas8804     Pavarde8804     4.64
Vardas8805     Pavarde8805     3.32
Vardas8810     Pavarde8810     3.68
Vardas8811     Pavarde8811     4.64
Vardas8815     Pavarde8815     4.48
Vardas8817     Pavarde8817     4.68
Vardas8822     Pavarde8822     2.28
Vardas8823     Pavarde8823     3.64
Vardas8830     Pavarde8830     4.16
Vardas8836     Pavarde8836      3.2
Vardas8838     Pavarde8838     3.96
Vardas8840     Pavarde8840      4.2
Vardas8845     Pavarde8845     3.76
Vardas8846     Pavarde8846      4.2
Vardas8849     Pavarde8849     3.84
Vardas8850     Pavarde8850     3.52
Vardas8851     Pavarde8851     4.44
Vardas8852     Pavarde8852     4.56
Vardas8855     Pavarde8855     4.24
Vardas8856     Pavarde8856     4.32
Vardas8857     Pavarde8857     4.84
Vardas8858     Pavarde8858     3.28
Vardas8859     Pavarde8859      3.8
Vardas8860     Pavarde8860     3.16
Vardas8862     Pavarde8862     1.96
Vardas8864     Pavarde8864     2.88
Vardas8867     Pavarde8867     3.76
Vardas8870     Pavarde8870     3.64
Vardas8874     Pavarde8874     4.12
Vardas8876     Pavarde8876     3.08
Vardas8880     Pavarde8880     2.56
Vardas8882     Pavarde8882     4.44
Vardas8885     Pavarde8885     3.96
Vardas8887     Pavarde8887     4.96
Vardas8889     Pavarde8889     3.24
Vardas8891     Pavarde8891      4.8
Vardas8895     Pavarde8895     4.92
Vardas8896     Pavarde8896     3.04
Vardas8898     Pavarde8898     2.92
Vardas8901     Pavarde8901     4.92
Vardas8906     Pavarde8906     3.04
Vardas8907     Pavarde8907     3.36
Vardas8909     Pavarde8909     4.56
Vardas8914     Pavarde8914      3.8
Vardas8915     Pavarde8915     3.16
Vardas8918     Pavarde8918      4.4
Vardas8921     Pavarde8921     4.84
Vardas8923     Pavarde8923     2.28
Vardas8925     Pavarde8925     4.52
Vardas8927     Pavarde8927     4.84
Vardas8929     Pavarde8929     3.88
Vardas8932     Pavarde8932     3.76
Vardas8937     Pavarde8937      4.6
Vardas8939     Pavarde8939        4
Vardas8940     Pavarde8940     3.88
Vardas8941     Pavarde8941      3.8
Vardas8942     Pavarde8942     2.72
Vardas8944     Pavarde8944     4.76
Vardas8946     Pavarde8946     2.08
Vardas8951     Pavarde8951     4.48
Vardas8952     Pavarde8952        4
Vardas8953     Pavarde8953     3.04
Vardas8962     Pavarde8962     3.08
Vardas8963     Pavarde8963     3.56
Vardas8966     Pavarde8966      4.2
Vardas8973     Pavarde8973     2.64
Vardas8976     Pavarde8976     4.88
Vardas8979     Pavarde8979     3.88
Vardas8981     Pavarde8981     3.56
Vardas8984     Pavarde8984     3.44
Vardas8987     Pavarde8987     3.72
Vardas8989     Pavarde8989     1.48
Vardas8991     Pavarde8991     4.12
Vardas8992     Pavarde8992     3.76
Vardas8993     Pavarde8993      3.4
Vardas8998     Pavarde8998      3.8
Vardas8999     Pavarde8999      3.2
Vardas9001     Pavarde9001      3.4
Vardas9003     Pavarde9003     2.96
Vardas9007     Pavarde9007     4.56
Vardas9008     Pavarde9008     3.44
Vardas9015     Pavarde9015     3.48
Vardas9017     Pavarde9017     4.68
Vardas9019     Pavarde9019     4.04
Vardas9022     Pavarde9022     4.64
Vardas9023     Pavarde9023      3.8
Vardas9028     Pavarde9028        3
Vardas9029     Pavarde9029      1.8
Vardas9033     Pavarde9033     4.56
Vardas9034     Pavarde9034     4.52
Vardas9037     Pavarde9037     3.16
Vardas9039     Pavarde9039     2.96
Vardas9040     Pavarde9040        3
Vardas9042     Pavarde9042     3.24
Vardas9043     Pavarde9043     4.92
Vardas9045     Pavarde9045     3.44
Vardas9048     Pavarde9048     3.68
Vardas9052     Pavarde9052     3.88
Vardas9053     Pavarde9053     3.92
Vardas9054     Pavarde9054     2.04
Vardas9055     Pavarde9055     4.04
Vardas9057     Pavarde9057     3.96
Vardas9060     Pavarde9060     4.32
Vardas9061     Pavarde9061      4.4
Vardas9066     Pavarde9066      2.8
Vardas9067     Pavarde9067     4.48
Vardas9069     Pavarde9069        4
Vardas9070     Pavarde9070     2.52
Vardas9071     Pavarde9071     3.04
Vardas9072     Pavarde9072     2.44
Vardas9077     Pavarde9077     3.72
Vardas9078     Pavarde9078      4.8
Vardas9080     Pavarde9080        3
Vardas9085     Pavarde9085      4.8
Vardas9087     Pavarde9087     3.24
Vardas9090     Pavarde9090     3.72
Vardas9091     Pavarde9091     2.68
Vardas9098     Pavarde9098     2.04
Vardas9100     Pavarde9100     3.92
Vardas9102     Pavarde9102     3.56
Vardas9107     Pavarde9107      4.8
Vardas9108     Pavarde9108     3.96
Vardas9110     Pavarde9110     3.52
Vardas9115     Pavarde9115      2.6
Vardas9117     Pavarde9117     3.64
Vardas9119     Pavarde9119      3.8
Vardas9120     Pavarde9120     4.44
Vardas9125     Pavarde9125     4.12
Vardas9126     Pavarde9126     4.08
Vardas9129     Pavarde9129        4
Vardas9133     Pavarde9133     3.48
Vardas9134     Pavarde9134     4.84
Vardas9137     Pavarde9137     2.12
Vardas9138     Pavarde9138     3.44
Vardas9148     Pavarde9148     4.88
Vardas9150     Pavarde9150      3.2
Vardas9151     Pavarde9151     4.16
Vardas9152     Pavarde9152     3.44
Vardas9155     Pavarde9155     3.04
Vardas9156     Pavarde9156     4.48
Vardas9159     Pavarde9159        3
Vardas9167     Pavarde9167     2.44
Vardas9168     Pavarde9168     2.64
Vardas9169     Pavarde9169     4.36
Vardas9171     Pavarde9171     2.88
Vardas9172     Pavarde9172     2.04
Vardas9173     Pavarde9173     3.32
Vardas9178     Pavarde9178     2.76
Vardas9179     Pavarde9179     4.48
Vardas9183     Pavarde9183      3.2
Vardas9184     Pavarde9184     3.88
Vardas9186     Pavarde9186      3.2
Vardas9187     Pavarde9187     4.44
Vardas9195     Pavarde9195     4.04
Vardas9198     Pavarde9198     4.08
Vardas9200     Pavarde9200     3.56
Vardas9201     Pavarde9201     4.72
Vardas9203     Pavarde9203     4.84
Vardas9205     Pavarde9205     2.36
Vardas9207     Pavarde9207     2.44
Vardas9208     Pavarde9208     3.76
Vardas9210     Pavarde9210     4.72
Vardas9213     Pavarde9213     4.28
Vardas9217     Pavarde9217     4.44
Vardas9220     Pavarde9220      3.6
Vardas9230     Pavarde9230     3.32
Vardas9231     Pavarde9231     3.52
Vardas9232     Pavarde9232     4.92
Vardas9234     Pavarde9234      2.2
Vardas9241     Pavarde9241     4.52
Vardas9242     Pavarde9242     4.76
Vardas9243     Pavarde9243     2.36
Vardas9244     Pavarde9244      2.6
Vardas9254     Pavarde9254     3.04
Vardas9256     Pavarde9256      2.2
Vardas9260     Pavarde9260     4.64
Vardas9262     Pavarde9262     4.88
Vardas9264     Pavarde9264     3.08
Vardas9268     Pavarde9268      4.6
Vardas9269     Pavarde9269     3.72
Vardas9270     Pavarde9270     2.36
Vardas9275     Pavarde9275      4.6
Vardas9276     Pavarde9276     3.52
Vardas9283     Pavarde9283     3.28
Vardas9284     Pavarde9284     4.12
Vardas9288     Pavarde9288     4.32
