Vardas         Pavarde        Galutinis vid. 
Vardas7092     Pavarde7092      3.6
Vardas7093     Pavarde7093     6.84
Vardas7094     Pavarde7094     8.04
Vardas7095     Pavarde7095     7.64
Vardas7096     Pavarde7096      2.2
Vardas7097     Pavarde7097     4.48
Vardas7098     Pavarde7098     6.36
Vardas7099     Pavarde7099     3.84
Vardas7100     Pavarde7100     4.56
Vardas7101     Pavarde7101      5.8
Vardas7102     Pavarde7102      7.4
Vardas7103     Pavarde7103     4.32
Vardas7104     Pavarde7104     3.52
Vardas7105     Pavarde7105     7.92
Vardas7106     Pavarde7106     7.44
Vardas7107     Pavarde7107     7.52
Vardas7108     Pavarde7108     5.84
Vardas7109     Pavarde7109     3.64
Vardas7110     Pavarde7110     3.72
Vardas7111     Pavarde7111     3.72
Vardas7112     Pavarde7112     4.96
Vardas7113     Pavarde7113     3.48
Vardas7114     Pavarde7114      6.4
Vardas7115     Pavarde7115     2.68
Vardas7116     Pavarde7116     7.32
Vardas7117     Pavarde7117     7.68
Vardas7118     Pavarde7118     4.84
Vardas7119     Pavarde7119     3.96
Vardas7120     Pavarde7120     7.48
Vardas7121     Pavarde7121     2.64
Vardas7122     Pavarde7122     2.92
Vardas7123     Pavarde7123     6.72
Vardas7124     Pavarde7124     6.92
Vardas7125     Pavarde7125     2.76
Vardas7126     Pavarde7126     1.96
Vardas7127     Pavarde7127     4.32
Vardas7128     Pavarde7128     5.92
Vardas7129     Pavarde7129     4.84
Vardas7130     Pavarde7130     6.16
Vardas7131     Pavarde7131     7.08
Vardas7132     Pavarde7132     8.44
Vardas7133     Pavarde7133     2.84
Vardas7134     Pavarde7134     7.76
Vardas7135     Pavarde7135     7.12
Vardas7136     Pavarde7136      7.8
Vardas7137     Pavarde7137     7.76
Vardas7138     Pavarde7138        8
Vardas7139     Pavarde7139     5.16
Vardas7140     Pavarde7140     7.08
Vardas7141     Pavarde7141     4.16
Vardas7142     Pavarde7142      4.8
Vardas7143     Pavarde7143     3.28
Vardas7144     Pavarde7144        3
Vardas7145     Pavarde7145     5.32
Vardas7146     Pavarde7146     2.04
Vardas7147     Pavarde7147      4.2
Vardas7148     Pavarde7148     4.12
Vardas7149     Pavarde7149     5.92
Vardas7150     Pavarde7150     4.68
Vardas7151     Pavarde7151     4.76
Vardas7152     Pavarde7152     2.12
Vardas7153     Pavarde7153     8.04
Vardas7154     Pavarde7154     7.04
Vardas7155     Pavarde7155     5.64
Vardas7156     Pavarde7156        3
Vardas7157     Pavarde7157     4.96
Vardas7158     Pavarde7158     6.92
Vardas7159     Pavarde7159     8.36
Vardas7160     Pavarde7160     3.72
Vardas7161     Pavarde7161     7.68
Vardas7162     Pavarde7162     6.32
Vardas7163     Pavarde7163     3.12
Vardas7164     Pavarde7164     5.08
Vardas7165     Pavarde7165     5.92
Vardas7166     Pavarde7166     3.64
Vardas7167     Pavarde7167      5.6
Vardas7168     Pavarde7168      7.4
Vardas7169     Pavarde7169     3.04
Vardas7170     Pavarde7170      4.4
Vardas7171     Pavarde7171     6.64
Vardas7172     Pavarde7172     8.64
Vardas7173     Pavarde7173     8.12
Vardas7174     Pavarde7174     7.44
Vardas7175     Pavarde7175     7.08
Vardas7176     Pavarde7176     5.28
Vardas7177     Pavarde7177     5.56
Vardas7178     Pavarde7178     3.32
Vardas7179     Pavarde7179     8.64
Vardas7180     Pavarde7180     6.24
Vardas7181     Pavarde7181     7.12
Vardas7182     Pavarde7182      3.6
Vardas7183     Pavarde7183     5.44
Vardas7184     Pavarde7184     3.08
Vardas7185     Pavarde7185     4.36
Vardas7186     Pavarde7186     7.12
Vardas7187     Pavarde7187     4.68
Vardas7188     Pavarde7188     6.88
Vardas7189     Pavarde7189     4.28
Vardas7190     Pavarde7190     4.56
Vardas7191     Pavarde7191     4.04
Vardas7192     Pavarde7192     7.52
Vardas7193     Pavarde7193      8.8
Vardas7194     Pavarde7194      3.2
Vardas7195     Pavarde7195     5.32
Vardas7196     Pavarde7196     7.24
Vardas7197     Pavarde7197     5.16
Vardas7198     Pavarde7198     8.12
Vardas7199     Pavarde7199     3.56
Vardas7200     Pavarde7200     6.24
Vardas7201     Pavarde7201     5.36
Vardas7202     Pavarde7202      2.8
Vardas7203     Pavarde7203     6.76
Vardas7204     Pavarde7204     5.68
Vardas7205     Pavarde7205     8.72
Vardas7206     Pavarde7206     2.68
Vardas7207     Pavarde7207     3.84
Vardas7208     Pavarde7208      3.8
Vardas7209     Pavarde7209     6.28
Vardas7210     Pavarde7210     6.52
Vardas7211     Pavarde7211     3.16
Vardas7212     Pavarde7212     5.76
Vardas7213     Pavarde7213     3.48
Vardas7214     Pavarde7214     5.16
Vardas7215     Pavarde7215     4.96
Vardas7216     Pavarde7216     3.08
Vardas7217     Pavarde7217     3.96
Vardas7218     Pavarde7218     7.44
Vardas7219     Pavarde7219     8.16
Vardas7220     Pavarde7220     3.36
Vardas7221     Pavarde7221     4.32
Vardas7222     Pavarde7222     2.84
Vardas7223     Pavarde7223      9.2
Vardas7224     Pavarde7224     5.44
Vardas7225     Pavarde7225     4.92
Vardas7226     Pavarde7226     4.36
Vardas7227     Pavarde7227     2.28
Vardas7228     Pavarde7228      7.6
Vardas7229     Pavarde7229     7.52
Vardas7230     Pavarde7230     4.56
Vardas7231     Pavarde7231     2.44
Vardas7232     Pavarde7232     3.68
Vardas7233     Pavarde7233     5.16
Vardas7234     Pavarde7234     8.16
Vardas7235     Pavarde7235     7.84
Vardas7236     Pavarde7236     3.48
Vardas7237     Pavarde7237     6.92
Vardas7238     Pavarde7238     7.48
Vardas7239     Pavarde7239     4.68
Vardas7240     Pavarde7240     6.32
Vardas7241     Pavarde7241     3.28
Vardas7242     Pavarde7242     2.12
Vardas7243     Pavarde7243     5.36
Vardas7244     Pavarde7244      3.6
Vardas7245     Pavarde7245     4.48
Vardas7246     Pavarde7246     5.16
Vardas7247     Pavarde7247     7.04
Vardas7248     Pavarde7248     7.52
Vardas7249     Pavarde7249     4.04
Vardas7250     Pavarde7250      6.2
Vardas7251     Pavarde7251     7.08
Vardas7252     Pavarde7252     5.36
Vardas7253     Pavarde7253     5.84
Vardas7254     Pavarde7254      4.6
Vardas7255     Pavarde7255     8.16
Vardas7256     Pavarde7256     6.16
Vardas7257     Pavarde7257     6.64
Vardas7258     Pavarde7258     3.44
Vardas7259     Pavarde7259        4
Vardas7260     Pavarde7260     6.48
Vardas7261     Pavarde7261     5.48
Vardas7262     Pavarde7262        7
Vardas7263     Pavarde7263      5.6
Vardas7264     Pavarde7264     8.24
Vardas7265     Pavarde7265     4.28
Vardas7266     Pavarde7266      2.8
Vardas7267     Pavarde7267     4.08
Vardas7268     Pavarde7268     7.48
Vardas7269     Pavarde7269     7.52
Vardas7270     Pavarde7270     6.52
Vardas7271     Pavarde7271     6.04
Vardas7272     Pavarde7272     5.44
Vardas7273     Pavarde7273     4.56
Vardas7274     Pavarde7274     7.28
Vardas7275     Pavarde7275     4.76
Vardas7276     Pavarde7276     7.52
Vardas7277     Pavarde7277     7.28
Vardas7278     Pavarde7278     4.88
Vardas7279     Pavarde7279     4.44
Vardas7280     Pavarde7280     3.92
Vardas7281     Pavarde7281     2.36
Vardas7282     Pavarde7282     7.88
Vardas7283     Pavarde7283     7.08
Vardas7284     Pavarde7284     7.72
Vardas7285     Pavarde7285      4.8
Vardas7286     Pavarde7286     4.36
Vardas7287     Pavarde7287     6.64
Vardas7288     Pavarde7288     4.64
Vardas7289     Pavarde7289        3
Vardas7290     Pavarde7290      4.2
Vardas7291     Pavarde7291     3.16
Vardas7292     Pavarde7292     4.84
Vardas7293     Pavarde7293     7.16
Vardas7294     Pavarde7294      7.2
Vardas7295     Pavarde7295     7.44
Vardas7296     Pavarde7296     7.56
Vardas7297     Pavarde7297     5.96
Vardas7298     Pavarde7298     3.28
Vardas7299     Pavarde7299     6.08
Vardas7300     Pavarde7300     4.68
Vardas7301     Pavarde7301     3.28
Vardas7302     Pavarde7302     5.28
Vardas7303     Pavarde7303      7.2
Vardas7304     Pavarde7304     2.36
Vardas7305     Pavarde7305     6.52
Vardas7306     Pavarde7306     4.16
Vardas7307     Pavarde7307     8.16
Vardas7308     Pavarde7308     2.64
Vardas7309     Pavarde7309     6.96
Vardas7310     Pavarde7310     5.68
Vardas7311     Pavarde7311      3.4
Vardas7312     Pavarde7312     5.92
Vardas7313     Pavarde7313     3.64
Vardas7314     Pavarde7314     3.64
Vardas7315     Pavarde7315     3.84
Vardas7316     Pavarde7316     6.36
Vardas7317     Pavarde7317      4.6
Vardas7318     Pavarde7318      6.2
Vardas7319     Pavarde7319     5.64
Vardas7320     Pavarde7320     8.88
Vardas7321     Pavarde7321     8.08
Vardas7322     Pavarde7322     4.08
Vardas7323     Pavarde7323     2.68
Vardas7324     Pavarde7324      3.4
Vardas7325     Pavarde7325     5.56
Vardas7326     Pavarde7326      7.8
Vardas7327     Pavarde7327      4.4
Vardas7328     Pavarde7328     2.52
Vardas7329     Pavarde7329     4.56
Vardas7330     Pavarde7330     6.76
Vardas7331     Pavarde7331     4.56
Vardas7332     Pavarde7332     3.44
Vardas7333     Pavarde7333     6.52
Vardas7334     Pavarde7334     6.76
Vardas7335     Pavarde7335     7.08
Vardas7336     Pavarde7336     7.84
Vardas7337     Pavarde7337     7.68
Vardas7338     Pavarde7338     6.12
Vardas7339     Pavarde7339     2.92
Vardas7340     Pavarde7340     4.92
Vardas7341     Pavarde7341     6.12
Vardas7342     Pavarde7342     6.96
Vardas7343     Pavarde7343     5.92
Vardas7344     Pavarde7344     3.24
Vardas7345     Pavarde7345      3.4
Vardas7346     Pavarde7346     5.68
Vardas7347     Pavarde7347     4.08
Vardas7348     Pavarde7348     7.72
Vardas7349     Pavarde7349     6.32
Vardas7350     Pavarde7350     6.24
Vardas7351     Pavarde7351        5
Vardas7352     Pavarde7352     5.56
Vardas7353     Pavarde7353      7.4
Vardas7354     Pavarde7354     8.08
Vardas7355     Pavarde7355     5.28
Vardas7356     Pavarde7356      6.6
Vardas7357     Pavarde7357     7.24
Vardas7358     Pavarde7358      3.8
Vardas7359     Pavarde7359     4.12
Vardas7360     Pavarde7360     2.68
Vardas7361     Pavarde7361     4.88
Vardas7362     Pavarde7362     7.52
Vardas7363     Pavarde7363        8
Vardas7364     Pavarde7364     4.72
Vardas7365     Pavarde7365     5.56
Vardas7366     Pavarde7366     3.92
Vardas7367     Pavarde7367      4.6
Vardas7368     Pavarde7368      7.8
Vardas7369     Pavarde7369     8.96
Vardas7370     Pavarde7370     3.52
Vardas7371     Pavarde7371     5.68
Vardas7372     Pavarde7372      7.6
Vardas7373     Pavarde7373     1.64
Vardas7374     Pavarde7374     5.24
Vardas7375     Pavarde7375     6.36
Vardas7376     Pavarde7376     3.48
Vardas7377     Pavarde7377        7
Vardas7378     Pavarde7378     4.96
Vardas7379     Pavarde7379      2.6
Vardas7380     Pavarde7380     5.64
Vardas7381     Pavarde7381     5.76
Vardas7382     Pavarde7382     4.88
Vardas7383     Pavarde7383      6.2
Vardas7384     Pavarde7384     5.12
Vardas7385     Pavarde7385     3.92
Vardas7386     Pavarde7386     6.12
Vardas7387     Pavarde7387     4.64
Vardas7388     Pavarde7388     3.36
Vardas7389     Pavarde7389     2.12
Vardas7390     Pavarde7390      4.6
Vardas7391     Pavarde7391     3.72
Vardas7392     Pavarde7392        7
Vardas7393     Pavarde7393     5.16
Vardas7394     Pavarde7394     3.32
Vardas7395     Pavarde7395     4.68
Vardas7396     Pavarde7396     2.52
Vardas7397     Pavarde7397     5.08
Vardas7398     Pavarde7398     6.76
Vardas7399     Pavarde7399     7.76
Vardas7400     Pavarde7400     6.48
Vardas7401     Pavarde7401     6.76
Vardas7402     Pavarde7402      5.2
Vardas7403     Pavarde7403     6.16
Vardas7404     Pavarde7404     7.64
Vardas7405     Pavarde7405     4.36
Vardas7406     Pavarde7406     4.44
Vardas7407     Pavarde7407     4.68
Vardas7408     Pavarde7408     7.68
Vardas7409     Pavarde7409      4.4
Vardas7410     Pavarde7410     4.84
Vardas7411     Pavarde7411     6.32
Vardas7412     Pavarde7412     4.12
Vardas7413     Pavarde7413      3.6
Vardas7414     Pavarde7414     7.56
Vardas7415     Pavarde7415     4.28
Vardas7416     Pavarde7416     6.36
Vardas7417     Pavarde7417     4.44
Vardas7418     Pavarde7418     5.52
Vardas7419     Pavarde7419     5.36
Vardas7420     Pavarde7420      4.6
Vardas7421     Pavarde7421     3.32
Vardas7422     Pavarde7422     6.64
Vardas7423     Pavarde7423     4.52
Vardas7424     Pavarde7424     2.68
Vardas7425     Pavarde7425      7.2
Vardas7426     Pavarde7426     2.92
Vardas7427     Pavarde7427     3.28
Vardas7428     Pavarde7428     6.08
Vardas7429     Pavarde7429      6.8
Vardas7430     Pavarde7430     5.08
Vardas7431     Pavarde7431     3.52
Vardas7432     Pavarde7432     3.64
Vardas7433     Pavarde7433     7.72
Vardas7434     Pavarde7434     7.16
Vardas7435     Pavarde7435     4.92
Vardas7436     Pavarde7436     7.04
Vardas7437     Pavarde7437     4.48
Vardas7438     Pavarde7438     4.16
Vardas7439     Pavarde7439      5.2
Vardas7440     Pavarde7440     6.52
Vardas7441     Pavarde7441      6.8
Vardas7442     Pavarde7442     5.48
Vardas7443     Pavarde7443      5.2
Vardas7444     Pavarde7444     5.88
Vardas7445     Pavarde7445     5.68
Vardas7446     Pavarde7446        6
Vardas7447     Pavarde7447     7.56
Vardas7448     Pavarde7448     5.44
Vardas7449     Pavarde7449     3.32
Vardas7450     Pavarde7450     6.96
Vardas7451     Pavarde7451      5.8
Vardas7452     Pavarde7452        4
Vardas7453     Pavarde7453     3.48
Vardas7454     Pavarde7454     5.36
Vardas7455     Pavarde7455        4
Vardas7456     Pavarde7456     7.44
Vardas7457     Pavarde7457     3.36
Vardas7458     Pavarde7458     4.24
Vardas7459     Pavarde7459     4.04
Vardas7460     Pavarde7460     6.56
Vardas7461     Pavarde7461     5.36
Vardas7462     Pavarde7462     5.68
Vardas7463     Pavarde7463     2.56
Vardas7464     Pavarde7464     3.68
Vardas7465     Pavarde7465     5.08
Vardas7466     Pavarde7466     3.92
Vardas7467     Pavarde7467     3.24
Vardas7468     Pavarde7468      2.8
Vardas7469     Pavarde7469     3.52
Vardas7470     Pavarde7470     6.68
Vardas7471     Pavarde7471     5.84
Vardas7472     Pavarde7472     5.88
Vardas7473     Pavarde7473     6.12
Vardas7474     Pavarde7474     3.16
Vardas7475     Pavarde7475     8.52
Vardas7476     Pavarde7476     7.96
Vardas7477     Pavarde7477     8.24
Vardas7478     Pavarde7478     5.68
Vardas7479     Pavarde7479     3.88
Vardas7480     Pavarde7480     7.04
Vardas7481     Pavarde7481     7.04
Vardas7482     Pavarde7482     6.12
Vardas7483     Pavarde7483     4.04
Vardas7484     Pavarde7484     5.96
Vardas7485     Pavarde7485     7.72
Vardas7486     Pavarde7486     4.12
Vardas7487     Pavarde7487     9.44
Vardas7488     Pavarde7488     6.84
Vardas7489     Pavarde7489     3.32
Vardas7490     Pavarde7490     8.56
Vardas7491     Pavarde7491     6.32
Vardas7492     Pavarde7492     4.84
Vardas7493     Pavarde7493     6.16
Vardas7494     Pavarde7494     6.76
Vardas7495     Pavarde7495     4.24
Vardas7496     Pavarde7496     5.64
Vardas7497     Pavarde7497     4.96
Vardas7498     Pavarde7498     7.24
Vardas7499     Pavarde7499     3.48
Vardas7500     Pavarde7500     2.88
Vardas7501     Pavarde7501     2.76
Vardas7502     Pavarde7502     2.28
Vardas7503     Pavarde7503     6.88
Vardas7504     Pavarde7504     6.48
Vardas7505     Pavarde7505     7.04
Vardas7506     Pavarde7506     2.24
Vardas7507     Pavarde7507     5.12
Vardas7508     Pavarde7508     6.52
Vardas7509     Pavarde7509     5.32
Vardas7510     Pavarde7510     3.56
Vardas7511     Pavarde7511     2.68
Vardas7512     Pavarde7512     6.08
Vardas7513     Pavarde7513     6.12
Vardas7514     Pavarde7514     6.76
Vardas7515     Pavarde7515     6.08
Vardas7516     Pavarde7516      6.2
Vardas7517     Pavarde7517     4.72
Vardas7518     Pavarde7518     3.56
Vardas7519     Pavarde7519     7.32
Vardas7520     Pavarde7520     3.48
Vardas7521     Pavarde7521     7.32
Vardas7522     Pavarde7522     5.84
Vardas7523     Pavarde7523     7.04
Vardas7524     Pavarde7524     2.12
Vardas7525     Pavarde7525     6.04
Vardas7526     Pavarde7526     4.92
Vardas7527     Pavarde7527      6.8
Vardas7528     Pavarde7528     3.96
Vardas7529     Pavarde7529     6.48
Vardas7530     Pavarde7530     6.88
Vardas7531     Pavarde7531     8.24
Vardas7532     Pavarde7532      7.6
Vardas7533     Pavarde7533     7.84
Vardas7534     Pavarde7534      4.8
Vardas7535     Pavarde7535     7.32
Vardas7536     Pavarde7536     8.64
Vardas7537     Pavarde7537     4.64
Vardas7538     Pavarde7538     5.64
Vardas7539     Pavarde7539     6.56
Vardas7540     Pavarde7540     5.92
Vardas7541     Pavarde7541     6.16
Vardas7542     Pavarde7542     4.12
Vardas7543     Pavarde7543     2.68
Vardas7544     Pavarde7544     6.16
Vardas7545     Pavarde7545     2.52
Vardas7546     Pavarde7546     6.36
Vardas7547     Pavarde7547     3.16
Vardas7548     Pavarde7548      4.8
Vardas7549     Pavarde7549     6.96
Vardas7550     Pavarde7550        7
Vardas7551     Pavarde7551      5.8
Vardas7552     Pavarde7552     5.84
Vardas7553     Pavarde7553     2.76
Vardas7554     Pavarde7554     2.12
Vardas7555     Pavarde7555     4.16
Vardas7556     Pavarde7556     4.36
Vardas7557     Pavarde7557     3.72
Vardas7558     Pavarde7558     4.64
Vardas7559     Pavarde7559        8
Vardas7560     Pavarde7560     6.32
Vardas7561     Pavarde7561      6.2
Vardas7562     Pavarde7562     2.44
Vardas7563     Pavarde7563     6.32
Vardas7564     Pavarde7564     3.28
Vardas7565     Pavarde7565      8.8
Vardas7566     Pavarde7566     7.76
Vardas7567     Pavarde7567     2.12
Vardas7568     Pavarde7568     2.92
Vardas7569     Pavarde7569     3.72
Vardas7570     Pavarde7570     2.96
